    0.8325,    0.3166
    0.1095,    0.9119
    0.6958,    0.1636
    0.4550,    0.0265
    0.2746,    0.7224
    0.5769,    0.3661
    0.2031,    0.6644
    0.1378,    0.2994
    0.2191,    0.3163
    0.4831,    0.6539
    0.4199,    0.6898
    0.6359,    0.8755
    0.3684,    0.9326
    0.5291,    0.7016
    0.6715,    0.1375
    0.4225,    0.0199
    0.4965,    0.0803
    0.7732,    0.0388
    0.2542,    0.1827
    0.5145,    0.8383
    0.7427,    0.6121
    0.5509,    0.8704
    0.9666,    0.8440
    0.6914,    0.2727
    0.8247,    0.8661
    0.9655,    0.7807
    0.6177,    0.2165
    0.1008,    0.8966
    0.4040,    0.5578
    0.3687,    0.5101
    0.0775,    0.9036
    0.4090,    0.5669
    0.7226,    0.1427
    0.7666,    0.6151
    0.4845,    0.6372
    0.1544,    0.7934
    0.8519,    0.3358
    0.3655,    0.7267
    0.1999,    0.4707
    0.3311,    0.5226
    0.7854,    0.2027
    0.9093,    0.1450
    0.1410,    0.0828
    0.3658,    0.4188
    0.8688,    0.9021
    0.0893,    0.6560
    0.3420,    0.1816
    0.2025,    0.2961
    0.4434,    0.5061
    0.2817,    0.7794
    0.6484,    0.8490
    0.8735,    0.0935
    0.5572,    0.0018
    0.7441,    0.7067
    0.9872,    0.1463
    0.5409,    0.3394
    0.9059,    0.8723
    0.4190,    0.3603
    0.8691,    0.7566
    0.7535,    0.2232
    0.8757,    0.9354
    0.7060,    0.7613
    0.5195,    0.1509
    0.1324,    0.9679
    0.0100,    0.3138
    0.9195,    0.5062
    0.3640,    0.9132
    0.5866,    0.9531
    0.7384,    0.0042
    0.4440,    0.5089
    0.4143,    0.0182
    0.9565,    0.7896
    0.5535,    0.7815
    0.3280,    0.3706
    0.8255,    0.6351
    0.6434,    0.9022
    0.9080,    0.5105
    0.8933,    0.0230
    0.6740,    0.9949
    0.2325,    0.0892
    0.7677,    0.8463
    0.0765,    0.9327
    0.2481,    0.7778
    0.5012,    0.9001
    0.0267,    0.1019
    0.8194,    0.0265
    0.8228,    0.2317
    0.8571,    0.7335
    0.0611,    0.1209
    0.1851,    0.2657
    0.6517,    0.3620
    0.2742,    0.9942
    0.0258,    0.1633
    0.8941,    0.8707
    0.4511,    0.8551
    0.1481,    0.2623
    0.5299,    0.1849
    0.7810,    0.4442
    0.7307,    0.8786
    0.3025,    0.5817
    0.8235,    0.0606
    0.9249,    0.6970
    0.0081,    0.0025
    0.2530,    0.7231
    0.3388,    0.6534
    0.0746,    0.1086
    0.7384,    0.9617
    0.4571,    0.8512
    0.9663,    0.8715
    0.4534,    0.5284
    0.3699,    0.0390
    0.9341,    0.7282
    0.2082,    0.9743
    0.1959,    0.8748
    0.2319,    0.7224
    0.5582,    0.8296
    0.8473,    0.0315
    0.3547,    0.8779
    0.2501,    0.9705
    0.0230,    0.2867
    0.7019,    0.6285
    0.9415,    0.7649
    0.5079,    0.5384
    0.2910,    0.5907
    0.2412,    0.1889
    0.4311,    0.4885
    0.3825,    0.7517
    0.5727,    0.2706
    0.7075,    0.3411
    0.3994,    0.0642
    0.2874,    0.7711
    0.2245,    0.4309
    0.8874,    0.9336
    0.1886,    0.5842
    0.9737,    0.6387
    0.3379,    0.3453
    0.4201,    0.5126
    0.2960,    0.9265
    0.5909,    0.8610
    0.0402,    0.3853
    0.0794,    0.9183
    0.5395,    0.9519
    0.5426,    0.3734
    0.8687,    0.5417
    0.7204,    0.5434
    0.5464,    0.5939
    0.4940,    0.3739
    0.0121,    0.8145
    0.1203,    0.0749
    0.9915,    0.5652
    0.3812,    0.7862
    0.9422,    0.1770
    0.0366,    0.1773
    0.5462,    0.3218
    0.4751,    0.0047
    0.4943,    0.4639
    0.6721,    0.8266
    0.9732,    0.9884
    0.1483,    0.5209
    0.0202,    0.8204
    0.3204,    0.4129
    0.6242,    0.9837
    0.5868,    0.4237
    0.5491,    0.7695
    0.2853,    0.5834
    0.4610,    0.4451
    0.3490,    0.4435
    0.0399,    0.9723
    0.6027,    0.0850
    0.0446,    0.5084
    0.9698,    0.9982
    0.0357,    0.1399
    0.8328,    0.0068
    0.0694,    0.3687
    0.8601,    0.9779
    0.8317,    0.7260
    0.0146,    0.8577
    0.3107,    0.8821
    0.1059,    0.6645
    0.7709,    0.9142
    0.4983,    0.8076
    0.3768,    0.9194
    0.8132,    0.8429
    0.3856,    0.9547
    0.0122,    0.8578
    0.5571,    0.0492
    0.3875,    0.5951
    0.8952,    0.3664
    0.9223,    0.4933
    0.3088,    0.8236
    0.6020,    0.2061
    0.0435,    0.9656
    0.9188,    0.0372
    0.5805,    0.7848
    0.8899,    0.2976
    0.2641,    0.8608
    0.5602,    0.8853
    0.7648,    0.9421
    0.5088,    0.6888
    0.1275,    0.9142
    0.5267,    0.7460
    0.6913,    0.4866
    0.2830,    0.1142
    0.5911,    0.7296
    0.5410,    0.5413
    0.5707,    0.5647
    0.0588,    0.8160
    0.0552,    0.8206
    0.3059,    0.3600
    0.9154,    0.7228
    0.0046,    0.8409
    0.2094,    0.1739
    0.2420,    0.8343
    0.4216,    0.7952
    0.8784,    0.9691
    0.1424,    0.8874
    0.9610,    0.4110
    0.9775,    0.3457
    0.8965,    0.0759
    0.7643,    0.9887
    0.2040,    0.5331
    0.3974,    0.3226
    0.1764,    0.5105
    0.6120,    0.7730
    0.7045,    0.7461
    0.1815,    0.6621
    0.5236,    0.0547
    0.4925,    0.9911
    0.5213,    0.3708
    0.7822,    0.7584
    0.6430,    0.3777
    0.6460,    0.0752
    0.8439,    0.1783
    0.9318,    0.0461
    0.7603,    0.8059
    0.5312,    0.5477
    0.2953,    0.2008
    0.1356,    0.9173
    0.3524,    0.9156
    0.9870,    0.7535
    0.8990,    0.1408
    0.0310,    0.8547
    0.7334,    0.7954
    0.7859,    0.6848
    0.1307,    0.1746
    0.2877,    0.2487
    0.7343,    0.4280
    0.8121,    0.8133
    0.3742,    0.5038
    0.1368,    0.9613
    0.3778,    0.9759
    0.3770,    0.7695
    0.0585,    0.1029
    0.3171,    0.6758
    0.5862,    0.4828
    0.3188,    0.2497
    0.1206,    0.1154
    0.4976,    0.1641
    0.7722,    0.6299
    0.0531,    0.6160
    0.0896,    0.4923
    0.1887,    0.8525
    0.0754,    0.3335
    0.6211,    0.9323
    0.4357,    0.7692
    0.5348,    0.0470
    0.7050,    0.5858
    0.1278,    0.9269
    0.7458,    0.3008
    0.1350,    0.8060
    0.7144,    0.2305
    0.0897,    0.0162
    0.9925,    0.9869
    0.1144,    0.8539
    0.6854,    0.3562
    0.6727,    0.3223
    0.3286,    0.2003
    0.0802,    0.0082
    0.3386,    0.2716
    0.4924,    0.7265
    0.6491,    0.4117
    0.5280,    0.0384
    0.1100,    0.3483
    0.3145,    0.9486
    0.5452,    0.9695
    0.8877,    0.2938
    0.6184,    0.0424
    0.5456,    0.2205
    0.1466,    0.3772
    0.3307,    0.1769
    0.4136,    0.2481
    0.5248,    0.8235
    0.3879,    0.9435
    0.1322,    0.8751
    0.2911,    0.7770
    0.2642,    0.5451
    0.9064,    0.3072
    0.8815,    0.3993
    0.0173,    0.1600
    0.9568,    0.5186
    0.3334,    0.4924
    0.3598,    0.6671
    0.2130,    0.4229
    0.9612,    0.3291
    0.1356,    0.7132
    0.7910,    0.3902
    0.4472,    0.3821
    0.9655,    0.6007
    0.4173,    0.4383
    0.1784,    0.1380
    0.1503,    0.9147
    0.6093,    0.1315
    0.7876,    0.7700
    0.1547,    0.4565
    0.5869,    0.3583
    0.0643,    0.8664
    0.8923,    0.0829
    0.7481,    0.4688
    0.3576,    0.4836
    0.2583,    0.4233
    0.8986,    0.8873
    0.3894,    0.1874
    0.2184,    0.3623
    0.0062,    0.5765
    0.4651,    0.3213
    0.8440,    0.3265
    0.4093,    0.8979
    0.6440,    0.5494
    0.7105,    0.7590
    0.6813,    0.7031
    0.5599,    0.8211
    0.5476,    0.8624
    0.7838,    0.9178
    0.6745,    0.7408
    0.6584,    0.1100
    0.2966,    0.9498
    0.0178,    0.4098
    0.6343,    0.7443
    0.3730,    0.6231
    0.1507,    0.7808
    0.6443,    0.1780
    0.0005,    0.9448
    0.0759,    0.4461
    0.5255,    0.2651
    0.0301,    0.6526
    0.0736,    0.4167
    0.8314,    0.6349
    0.7470,    0.0283
    0.6726,    0.6926
    0.9369,    0.4368
    0.3206,    0.8389
    0.9647,    0.6692
    0.3075,    0.6341
    0.6109,    0.7765
    0.6928,    0.8085
    0.7205,    0.2902
    0.1781,    0.6332
    0.1737,    0.8440
    0.0502,    0.5483
    0.5379,    0.0688
    0.6296,    0.8001
    0.2311,    0.1320
    0.4459,    0.9649
    0.7677,    0.8733
    0.7721,    0.0633
    0.1149,    0.0112
    0.4839,    0.8497
    0.1884,    0.6689
    0.5200,    0.2847
    0.3822,    0.1696
    0.7802,    0.4486
    0.7707,    0.8805
    0.9125,    0.8406
    0.6376,    0.4969
    0.1085,    0.5782
    0.0734,    0.4226
    0.6072,    0.6858
    0.1524,    0.8026
    0.3751,    0.6944
    0.7084,    0.4581
    0.7134,    0.2499
    0.4758,    0.0046
    0.2946,    0.6420
    0.0063,    0.1821
    0.1378,    0.2845
    0.0725,    0.2439
    0.9628,    0.4514
    0.5036,    0.9014
    0.8450,    0.8564
    0.5215,    0.1109
    0.5187,    0.9334
    0.3935,    0.3974
    0.0762,    0.6886
    0.6966,    0.2931
    0.7187,    0.3618
    0.0886,    0.5313
    0.2977,    0.4198
    0.7834,    0.4258
    0.2468,    0.9878
    0.8815,    0.2018
    0.0124,    0.1160
    0.4378,    0.0413
    0.5410,    0.7703
    0.1031,    0.8970
    0.1071,    0.4784
    0.6185,    0.3186
    0.0673,    0.3747
    0.9584,    0.5348
    0.4659,    0.1303
    0.1658,    0.5157
    0.8373,    0.8948
    0.8443,    0.0224
    0.2175,    0.2876
    0.1508,    0.6534
    0.4936,    0.7637
    0.8154,    0.4150
    0.7307,    0.2162
    0.3354,    0.3378
    0.5762,    0.4671
    0.6716,    0.9351
    0.4517,    0.6351
    0.8675,    0.4558
    0.1547,    0.0856
    0.8799,    0.3363
    0.2543,    0.8779
    0.3296,    0.3085
    0.7170,    0.2887
    0.9410,    0.7594
    0.1671,    0.3288
    0.1589,    0.3106
    0.3606,    0.6476
    0.6326,    0.5805
    0.7427,    0.0620
    0.2513,    0.2172
    0.0830,    0.0989
    0.7239,    0.9824
    0.7727,    0.0862
    0.7121,    0.3541
    0.0094,    0.7382
    0.2938,    0.6669
    0.0268,    0.2195
    0.6657,    0.9168
    0.5387,    0.5103
    0.2646,    0.0372
    0.6226,    0.9828
    0.1786,    0.7703
    0.8413,    0.1577
    0.5781,    0.6031
    0.1379,    0.5315
    0.4323,    0.9042
    0.1269,    0.0788
    0.0566,    0.2560
    0.8831,    0.2153
    0.4942,    0.7156
    0.9285,    0.4871
    0.5191,    0.9494
    0.1548,    0.6922
    0.8850,    0.2514
    0.3067,    0.3225
    0.5547,    0.3378
    0.8673,    0.1655
    0.5463,    0.3017
    0.3354,    0.8075
    0.5268,    0.7966
    0.3132,    0.9054
    0.5781,    0.3073
    0.6855,    0.9911
    0.3641,    0.1628
    0.7343,    0.0133
    0.0579,    0.9304
    0.2921,    0.3187
    0.8805,    0.6108
    0.3630,    0.8130
    0.7724,    0.5778
    0.3376,    0.0629
    0.9903,    0.2352
    0.8122,    0.6190
    0.0843,    0.1503
    0.2216,    0.3422
    0.3834,    0.7422
    0.4071,    0.8939
    0.9271,    0.9393
    0.4041,    0.0154
    0.4833,    0.2618
    0.3611,    0.6516
    0.8880,    0.9768
    0.0222,    0.0252
    0.3752,    0.6809
    0.9685,    0.5472
    0.8718,    0.2569
    0.1417,    0.4121
    0.6464,    0.8425
    0.5160,    0.2055
    0.1388,    0.1861
    0.5272,    0.9144
    0.5696,    0.2419
    0.6327,    0.0232
    0.8968,    0.5210
    0.9680,    0.9805
    0.5674,    0.4470
    0.8634,    0.8120
    0.3690,    0.9400
    0.9766,    0.4535
    0.3919,    0.7987
    0.9015,    0.0936
    0.5131,    0.4725
    0.0565,    0.0019
    0.1435,    0.9027
    0.4017,    0.3201
    0.4826,    0.0494
    0.8428,    0.5188
    0.0317,    0.7796
    0.7754,    0.0856
    0.7004,    0.1823
    0.4323,    0.8279
    0.4977,    0.3317
    0.9148,    0.1656
    0.7741,    0.6147
    0.4023,    0.0616
    0.2928,    0.7506
    0.6771,    0.6770
    0.9623,    0.0503
    0.3655,    0.6449
    0.6928,    0.1674
    0.0752,    0.5655
    0.3957,    0.2572
    0.9048,    0.5008
    0.0307,    0.6707
    0.4579,    0.1906
    0.1632,    0.2514
    0.3997,    0.2347
    0.8389,    0.9314
    0.9930,    0.6742
    0.2848,    0.3035
    0.4877,    0.7437
    0.6258,    0.6840
    0.0735,    0.6209
    0.4278,    0.9948
    0.5862,    0.5818
    0.5195,    0.4720
    0.1942,    0.8545
    0.4927,    0.1996
    0.3990,    0.9843
    0.4786,    0.1477
    0.7634,    0.4672
    0.5114,    0.7356
    0.3257,    0.6112
    0.3195,    0.1156
    0.3888,    0.4302
    0.7868,    0.7659
    0.2599,    0.5914
    0.4530,    0.8108
    0.7558,    0.4866
    0.0635,    0.4719
    0.8140,    0.4650
    0.1556,    0.5078
    0.3087,    0.9904
    0.9171,    0.5221
    0.9625,    0.0323
    0.3701,    0.9557
    0.4726,    0.0419
    0.9270,    0.5501
    0.2351,    0.5291
    0.0024,    0.7769
    0.5087,    0.1131
    0.3753,    0.0516
    0.8407,    0.7684
    0.9305,    0.4464
    0.0955,    0.2024
    0.6286,    0.7595
    0.6199,    0.6063
    0.4352,    0.1064
    0.6590,    0.3226
    0.9034,    0.2830
    0.8256,    0.6740
    0.8900,    0.7029
    0.6588,    0.0897
    0.8478,    0.1843
    0.0873,    0.0529
    0.0151,    0.8945
    0.8102,    0.3380
    0.5642,    0.9622
    0.3752,    0.7272
    0.8396,    0.9298
    0.5537,    0.3330
    0.2015,    0.2411
    0.9339,    0.1849
    0.4208,    0.0861
    0.5449,    0.5848
    0.7734,    0.4237
    0.6559,    0.9223
    0.2213,    0.0060
    0.8537,    0.0222
    0.0454,    0.7706
    0.5841,    0.0555
    0.1436,    0.1576
    0.0683,    0.3304
    0.2346,    0.9287
    0.7474,    0.8663
